feature_value,contribution
1.0073525464,0.5579800337000412
1.0093525464,0.5460662481219963
1.0113525464,0.5347963781305372
1.0133525464,0.5241567800082386
1.0153525464,0.5141338100376746
1.0173525464,0.5047138245014197
1.0193525464,0.49588317968204804
1.0213525464,0.4876282318621341
1.0233525464,0.47993533732425203
1.0253525464,0.47279085235097634
1.0273525464,0.46618113322488114
1.0293525464,0.4600925362285409
1.0313525464,0.4545114176445299
1.0333525464,0.4494241337554225
1.0353525464,0.44481704084379264
1.0373525464,0.4406764951922153
1.0393525464,0.4369888530832644
1.0413525464,0.43374047079951417
1.0433525464,0.43091770462353923
1.0453525464,0.4285069108379136
1.0473525464,0.4264944457252117
1.0493525464,0.42486666556800806
1.0513525464,0.4236099266488767
1.0533525464,0.422710585250392
1.0553525464,0.42215499765512843
1.0573525464,0.42192952014566015
1.0593525464,0.4220205090045615
1.0613525464,0.42241432051440686
1.0633525464,0.4230973109577706
1.0653525464,0.42405583661722684
1.0673525464,0.42527625377535
1.0693525464,0.42674491871471437
1.0713525464,0.4284481877178945
1.0733525464,0.4303724170674643
1.0753525464,0.4325039630459984
1.0773525464,0.4348291819360711
1.0793525464,0.4373344300202565
1.0813525464,0.44000606358112904
1.0833525464,0.44283043890126306
1.0853525464,0.4457939122632328
1.0873525464,0.4488828399496128
1.0893525464,0.45208357824297707
1.0913525464,0.45538248342590015
1.0933525464,0.45876591178095627
1.0953525464,0.4622202195907196
1.0973525464,0.4657317631377649
1.0993525464,0.469286898704666
1.1013525464,0.4728719825739974
1.1033525464,0.47647337102833354
1.1053525464,0.48007742035024853
1.1073525464,0.48367048682231684
1.1093525464,0.4872389267271127
1.1113525464,0.49076909634721055
1.1133525464,0.4942473519651845
1.1153525464,0.49766004986360907
1.1173525464,0.5009935463250584
1.1193525464,0.504234197632107
1.1213525464,0.507368360067329
1.1233525464,0.5103823899132989
1.1253525464,0.5132626434525909
1.1273525464,0.5159954769677791
1.1293525464,0.5185672467414382
1.1313525464,0.5209643090561425
1.1333525464,0.5231730201944661
1.1353525464,0.5251797364389833
1.1373525464,0.5269708140722688
1.1393525464,0.5285326093768962
1.1413525464,0.5298514786354406
1.1433525464,0.5309137781304759
1.1453525464,0.5317058641445763
1.1473525464,0.5322140929603166
1.1493525464,0.5324248208602705
1.1513525464,0.532324404127013
1.1533525464,0.5318991990431178
1.1553525464,0.5311355618911595
1.1573525464,0.5300198489537125
1.1593525464,0.5285384165133509
1.1613525464,0.526677620852649
1.1633525464,0.5244238182541814
1.1653525464,0.5217633650005223
1.1673525464,0.5186826173742458
1.1693525464,0.5151679316579266
1.1713525464,0.5112056641341387
1.1733525464,0.5067821710854565
1.1753525464,0.5018838087944544
1.1773525464,0.4964969335437066
1.1793525464,0.49060790161578743
1.1813525464,0.48420306929327134
1.1833525464,0.47726879285873247
1.1853525464,0.46979142859474526
1.1873525464,0.46175733278388403
1.1893525464,0.4531528617087231
1.1913525464,0.4439643716518367
1.1933525464,0.4341782188957992
1.1953525464,0.4237807597231847
1.1973525464,0.4128735093915049
1.1993525464,0.4020186190580187
1.2013525464,0.39189339885492225
1.2033525464000001,0.3831751589144118
1.2053525464000001,0.3765412093686833
1.2073525464000001,0.3726688603499328
1.2093525464000001,0.37223542199035664
1.2113525464000001,0.37591820442215085
1.2133525464000001,0.3843945177775115
1.2153525464000001,0.3983416721886347
1.2173525464000001,0.4184369777877167
1.2193525464000001,0.44535774470695344
1.2213525464000001,0.4797812830785412
1.2233525464000001,0.5223849030346761
1.2253525464000001,0.5738459147075541
1.2273525464000001,0.6348416282293714
1.2293525464000001,0.7060493537323244
1.2313525464000001,0.7881464013486086
1.2333525464000001,0.8818100812104204
1.2353525464000001,0.9877177034499566
1.2373525464000001,1.1065465781994122
1.2393525464000001,1.2389740155909839
1.2413525464000001,1.3856773257568678
1.2433525464000001,1.5473338188292598
1.2453525464000001,1.724620011027497
1.2473525464000002,1.9182092429194775
1.2493525464000002,2.12877406116024
1.2513525464000002,2.356987012404824
1.2533525464000002,2.603520643308267
1.254190683,2.7124438565553115
1.255301794111111,2.8620691063782626
1.2553525464000002,2.8690475005256095
1.2564129052222222,3.017758771734508
1.2573525464000002,3.1542401307118895
1.2575240163333332,3.179628172695213
1.258461322,3.3210675096881888
1.2586351274444443,3.3477926293315434
1.2593525464000002,3.459771080522147
1.2595724331111111,3.4946319910898156
1.2597462385555556,3.5223674617147007
1.2606835442222222,3.6747041293787985
1.2608573496666666,3.7034679899157803
1.2613525464000002,3.7863128966114203
1.2617946553333332,3.861399244626304
1.2619684607777777,3.8912095340059834
1.2629057664444443,4.054832656903498
1.2630795718888888,4.085707414056474
1.2633525464000002,4.134534899705203
1.2640168775555556,4.25498908954783
1.2641906829999998,4.286859399150879
1.2651279886666666,4.461012503106612
1.2653525464000002,4.503256917157836
1.2662390997777777,4.67171374440693
1.2673502108888888,4.885902827594717
1.2673525464000002,4.886355881438974
1.2684613219999998,5.102389766815898
1.2693525464000002,5.2768917950476775
1.2713525464000002,5.667924660483007
1.2733525464000002,6.052514480244019
1.2753525464000002,6.423721256829775
1.2773525464000002,6.774604992739328
1.2793525464000002,7.098225690471746
1.2813525464000002,7.387643352526084
1.2833525464000002,7.635917981401398
1.2853525464000002,7.8361095795967515
1.2873525464000002,7.981278149611201
1.2893525464000002,8.06448369394381
1.2896784430000001,8.071696791381418
1.2901723740000002,8.079074245720008
1.290414205,8.081097006571083
1.2907895541111112,8.082129362145762
1.2912834851111112,8.079506659506988
1.2913525464000002,8.078773605383104
1.291525316111111,8.076541145557636
1.2917544390000002,8.072695118554375
1.291856778,8.070648373610831
1.2919006652222222,8.069708036742867
1.2923945962222223,8.056506205261687
1.2926364272222222,8.048266294305918
1.292815604,8.041397122637115
1.2928655501111113,8.039365542980741
1.2929678891111112,8.035043003580089
1.2930117763333333,8.033123291992219
1.2933525464000002,8.016858521001128
1.2935057073333334,8.008757496623128
1.2937475383333332,7.9949568506018025
1.2939267151111111,7.983927440883617
1.2939766612222223,7.980730083832772
1.2940790002222222,7.974010576301515
1.2941228874444444,7.971059525679687
1.2946168184444444,7.9349449313771805
1.2948586494444443,7.915297212231156
1.2950378262222222,7.89989541163458
1.2950877723333334,7.8954731700097005
1.2951901113333333,7.886236371450741
1.2952339985555557,7.882203020781602
1.2953525464000002,7.871091896126986
1.2957279295555557,7.83383497729217
1.2959697605555556,7.808173891679592
1.2961489373333333,7.78832797515532
1.2961988834444444,7.782669949407292
1.2963012224444443,7.770905712115868
1.2963451096666667,7.765790412945138
1.2968390406666668,7.705325100856018
1.2970808716666666,7.673794434797061
1.2972600484444443,7.649622241628928
1.2973099945555557,7.64276168025438
1.2973525464000002,7.63687475922946
1.2974123335555556,7.628538130012938
1.2974562207777778,7.6223700975113395
1.2979501517777778,7.550136320463869
1.2981919827777777,7.51289705780726
1.2983711595555556,7.484517863717909
1.2984211056666668,7.476488015213566
1.2985234446666667,7.4598732778045544
1.2985673318888888,7.452681727142749
1.299061262888889,7.369008288778265
1.2993030938888888,7.326224129223077
1.2993525464000002,7.317330262518498
1.2994822706666667,7.293768823889729
1.2995322167777779,7.284608665753503
1.2996345557777778,7.2656869907375965
1.299678443,7.257510099089071
1.300172374,7.16294407460732
1.3004142049999998,7.11498271661389
1.3005933817777777,7.078762418381932
1.300643327888889,7.068563509482334
1.3007456668888888,7.047528090583045
1.3013525464000002,6.9190677930187565
1.3017044928888888,6.841755684679459
1.301754439,6.830622319218358
1.3018567779999999,6.807686854040714
1.3028156039999998,6.585068772318314
1.3033525464000002,6.454660430968801
1.3053525464000002,5.937639288462604
1.3073525464000002,5.381535477594147
1.3093525464000002,4.799880110457407
1.3113525464000002,4.206204299146359
1.3133525464000002,3.614039155754985
1.3153525464000002,3.0369157923772607
1.3173525464000002,2.486631985166677
1.3193525464000002,1.968052166514766
1.3213525464000002,1.4843074328725758
1.3233525464000002,1.0385288806911503
1.3253525464000002,0.633847606421536
1.3273525464000002,0.2733947065147785
1.3293525464000002,-0.04027973434141683
1.3313525464000002,-0.3069496785127053
1.3333525464000002,-0.5269701001280824
1.3353525464000002,-0.7006959733165434
1.3373525464000002,-0.8284822722070838
1.3393525464000002,-0.9106839709286991
1.3413525464000002,-0.9478600749012933
1.3433525464000002,-0.9413857147084053
1.3453525464000002,-0.8928400522244819
1.3473525464000002,-0.8038022493239702
1.3493525464000002,-0.6758514678813176
1.3513525464000002,-0.5105668697709711
1.3533525464000002,-0.30952761686737784
1.3553525464000002,-0.07431287104498518
1.3573525464000002,0.19349820582176003
1.3593525464000003,0.4923264518584105
1.3613525464000003,0.8205927051905189
1.3633525464000003,1.1767178039436386
1.3653525464000003,1.5563137998719314
1.366425975,1.7644585668050474
1.3673525464000003,1.943757599243999
1.3675370861111111,1.9792546699969753
1.3686481972222222,2.1902591733204737
1.3693525464000003,2.3206173219570525
1.3697342110000001,2.3898022863551533
1.3697593083333333,2.3943116035068885
1.3708453221111112,2.58400547580581
1.3708704194444443,2.588251487287567
1.3713525464000003,2.6684610879083026
1.3719564332222223,2.765007033088079
1.3719815305555556,2.768918351393889
1.372755112,2.8851882308788794
1.3730675443333333,2.9296464849333064
1.3730926416666667,2.93315172255713
1.3733525464000003,2.96885701699496
1.3738662231111112,3.036114040611564
1.3741786554444444,3.07476335807284
1.3742037527777777,3.077791127508674
1.3749773342222222,3.165245489003885
1.3752897665555557,3.1971971792380467
1.3753148638888888,3.1996760929798658
1.3753525464000003,3.203373259174327
1.3760884453333333,3.269682171984469
1.3764008776666667,3.2945070513596257
1.3764259749999999,3.296416770991321
1.3771995564444444,3.349244313409595
1.3773525464000003,3.3583309812422066
1.3775119887777778,3.367332246131273
1.3783106675555556,3.4053735891157455
1.3786230998888889,3.4171360331391067
1.3793525464000003,3.4380190142831997
1.3794217786666667,3.4395332775698444
1.379734211,3.4453816908500694
1.3805328897777778,3.453186657238847
1.3813525464000003,3.4509711983165308
1.3816440008888888,3.4477970065896995
1.382755112,3.424827604089347
1.3833525464000003,3.40572137336142
1.3853525464000003,3.3108033794370892
1.3873525464000003,3.1747510565627626
1.3893525464000003,3.0060982447576587
1.3913525464000003,2.813378784041004
1.3933525464000003,2.6051265144320155
1.3953525464000003,2.389875275949919
1.3973525464000003,2.176158908613935
1.3993525464000003,1.9710567417496712
1.4013525464000003,1.775830061908275
1.4033525464000003,1.5902856449472793
1.4053525464000003,1.4142302667242173
1.4073525464000003,1.2474707030966223
1.4093525464000003,1.0898137299220265
1.4113525464000003,0.9410661230579633
1.4133525464000003,0.8010346583619657
1.4153525464000003,0.6695261116915667
1.4173525464000003,0.5463472589042991
1.4193525464000003,0.4313048758576961
1.4213525464000003,0.3242057384092902
1.4233525464000003,0.22485662241661503
1.4253525464000003,0.13306430373720304
1.4273525464000003,0.04863555822858736
