feature_value,contribution
0.033600000000000005,-0.07632790659139867
0.03560000000000001,1.3847257983745695
0.037000000000000005,2.027033901124484
0.03760000000000001,2.21786366967306
0.038111111111111116,2.343863775413605
0.03922222222222223,2.5113075957174935
0.03960000000000001,2.537700324011853
0.04033333333333334,2.5490180740916677
0.04144444444444445,2.476647922591645
0.04160000000000001,2.458850378098728
0.042555555555555555,2.313834600611552
0.043600000000000014,2.095788596928346
0.043666666666666666,2.0801222699545794
0.04477777777777778,1.7950198281142398
0.045600000000000016,1.5624303386428875
0.04588888888888889,1.4780361067827588
0.047,1.1486799376523622
0.04760000000000002,0.9725511096714112
0.04960000000000002,0.4357041752064241
0.05160000000000002,0.04455383549422458
0.05360000000000002,-0.11245785045544199
0.055600000000000024,0.05311117636717022
0.057600000000000026,0.5979914740970903
0.05960000000000003,1.4520675973704806
0.06160000000000003,2.5135125999487875
0.06360000000000003,3.6804995355934564
0.06560000000000003,4.8405674717632445
0.06699999999999999,5.566130116543326
0.06760000000000004,5.838719530706137
0.06799999999999999,6.004344521190657
0.06899999999999999,6.352390697314856
0.06960000000000004,6.509324848367436
0.06999999999999999,6.589564786909083
0.071,6.695162931966504
0.07160000000000004,6.688129682778678
0.072,6.654856839694342
0.073,6.479820478156091
0.07360000000000004,6.317428737828865
0.074,6.187603380629306
0.075,5.7957550803915465
0.07560000000000004,5.520123728791063
0.076,5.321825110720367
0.077,4.78336300489332
0.07760000000000004,4.437009128996749
0.07960000000000005,3.2396888434421536
0.08160000000000005,2.1519909023149006
0.08360000000000005,1.4028020409538906
0.08560000000000005,1.169252036044868
0.08760000000000005,1.4214428296609678
0.08960000000000005,2.0777194052221732
0.09160000000000006,3.0564267461484675
0.09360000000000006,4.254047683660616
0.095,5.121674554051516
0.09560000000000006,5.479616440182512
0.096,5.709355071947799
0.097,6.240174165663925
0.09760000000000006,6.520305085938832
0.098,6.687528343977976
0.099,7.024814115668038
0.09960000000000006,7.164153719034884
0.1,7.229446637107699
0.101,7.294915655052567
0.10160000000000007,7.2663620761920455
0.10200000000000001,7.218925985958024
0.10300000000000001,7.006818355582963
0.10360000000000007,6.820522906250949
0.10400000000000001,6.673852805951934
0.10500000000000001,6.236947077802751
0.10560000000000007,5.93354177394959
0.10760000000000007,4.766990808958603
0.10960000000000007,3.495939236091443
0.11160000000000007,2.295519945704688
0.11360000000000008,1.3092999794371527
0.11560000000000008,0.5545829840565863
0.11760000000000008,0.017106757612974408
0.11960000000000008,-0.3173909018436987
0.12160000000000008,-0.4717141776128873
0.12360000000000008,-0.5028351783918018
0.125,-0.48639732053781076
0.1256000000000001,-0.476267994227091
0.126,-0.4697412265236384
0.127,-0.4560287792060544
0.1276000000000001,-0.4505281399926227
0.128,-0.4483892699909684
0.129,-0.44905431225829295
0.1296000000000001,-0.45323392710215926
0.13,-0.4574206534026158
0.131,-0.4721763243221932
0.1316000000000001,-0.4835508260197384
0.132,-0.4920093559152815
0.133,-0.515607779080137
0.1336000000000001,-0.5310284417871757
0.134,-0.5416596247150158
0.135,-0.5688529237181745
0.1356000000000001,-0.5851710215905213
0.136,-0.5958757069878693
0.137,-0.6214160054223562
0.1376000000000001,-0.6354828126158256
0.1396000000000001,-0.671468062049139
0.14160000000000011,-0.682631017076512
0.14360000000000012,-0.6613263525018034
0.14560000000000012,-0.6113104536001086
0.14760000000000012,-0.5391901332643319
0.14960000000000012,-0.4515722043873773
0.15160000000000012,-0.3550634798621483
0.15360000000000013,-0.25627077258154973
0.15560000000000013,-0.16180089543848544
0.157,-0.1017820136743284
0.15760000000000013,-0.07826066132585915
0.158,-0.06344557120156677
0.159,-0.029823583354285824
0.15960000000000013,-0.0122568831365754
0.16,-0.0017419017440984536
0.161,0.019973622017382148
0.16160000000000013,0.029603626236461927
0.162,0.034497136318542954
0.163,0.04122536878788674
0.16360000000000013,0.04162573846786282
0.164,0.04044536401437884
0.165,0.032666745827100545
0.16560000000000014,0.02485224398901942
0.166,0.01839913805513258
0.167,-0.0018478354724437527
0.16760000000000014,-0.016654111638787196
0.168,-0.027564550926547478
0.169,-0.058241384478097395
0.16960000000000014,-0.07881633778290845
0.17160000000000014,-0.15755744381069567
0.17360000000000014,-0.24880043908950034
0.17560000000000014,-0.34846833298667385
0.17760000000000015,-0.4524841348695675
0.17960000000000015,-0.5567708541055327
0.18160000000000015,-0.6579297804707286
0.18360000000000015,-0.7552753253765445
0.185,-0.8211443313119926
0.18560000000000015,-0.8488001806431769
0.186,-0.8670460258199715
0.187,-0.9119903554642135
0.18760000000000016,-0.9384970380908221
0.188,-0.9559764067222433
0.189,-0.9990032660715857
0.18960000000000016,-1.0243585895396776
0.19,-1.0410700199897645
0.191,-1.082175754954305
0.19160000000000016,-1.1063775268099392
0.192,-1.1223195574427316
0.193,-1.161500513932569
0.19360000000000016,-1.1845465417218046
0.194,-1.1997177109013415
0.195,-1.2369702348265736
0.19560000000000016,-1.25885832609547
0.196,-1.2732571721857906
0.197,-1.3085776094565162
0.19760000000000016,-1.329305571751132
0.198,-1.3429306331162756
0.199,-1.3763153296425934
0.19960000000000017,-1.395880970508987
0.2,-1.4087307855129938
0.201,-1.440176087205002
0.20160000000000017,-1.4585772141892326
0.20360000000000017,-1.5173869946120653
0.20560000000000017,-1.5723030035976813
0.20760000000000017,-1.6233179329662772
0.209,-1.656703327621879
0.20960000000000018,-1.67042447453805
0.21,-1.6793761331969597
0.211,-1.701069649368893
0.21160000000000018,-1.7136153201331974
0.212,-1.7217829626152052
0.213,-1.7415151594134193
0.21360000000000018,-1.7528831615719143
0.214,-1.7602653262410601
0.215,-1.778032549575653
0.21560000000000018,-1.7882206906743991
0.216,-1.7948159158947217
0.217,-1.810614511675792
0.21760000000000018,-1.8196205992608467
0.218,-1.825427423396387
0.219,-1.8392537375340323
0.21960000000000018,-1.8470755791514557
0.22160000000000019,-1.8705783221664214
0.2236000000000002,-1.8901215201259411
0.2256000000000002,-1.9056978648502119
0.2276000000000002,-1.9173000481594296
0.2296000000000002,-1.9249207618737918
0.2316000000000002,-1.9285526978134937
0.2336000000000002,-1.9281885477987344
0.2356000000000002,-1.9238210036497083
0.2376000000000002,-1.9154427571866133
0.2396000000000002,-1.9030465002296457
0.2416000000000002,-1.886624924599003
0.2436000000000002,-1.866170722114881
0.2456000000000002,-1.8416765845974763
0.2476000000000002,-1.8131352038669866
0.2496000000000002,-1.7805392717436082
0.2516000000000002,-1.7438814800475368
0.253,-1.715800305884255
0.2536000000000002,-1.703134416659881
0.254,-1.6944271116670573
0.255,-1.6714759903052987
0.2556000000000002,-1.6567152202484612
0.256,-1.6463875855240082
0.257,-1.6186025410482159
0.2576000000000002,-1.6004044350989846
0.258,-1.58756150060295
0.259,-1.5527051079132388
0.2596000000000002,-1.5297272110116822
0.26,-1.5134740067041117
0.261,-1.4693088407005979
0.2616000000000002,-1.4402086977867858
0.262,-1.4196502536277265
0.263,-1.3639388892105266
0.2636000000000002,-1.327374045224527
0.2656000000000002,-1.1867484031251376
0.2676000000000002,-1.0153745735948643
0.26960000000000023,-0.8163659679640156
0.27160000000000023,-0.5943536498689159
0.27360000000000023,-0.35396868294588907
0.27560000000000023,-0.09984213083125934
0.27760000000000024,0.1633949428386491
0.27960000000000024,0.4311114744275126
0.28160000000000024,0.6986764002990068
0.28360000000000024,0.9613375311301199
0.28560000000000024,1.213858174851089
0.28760000000000024,1.4508805137054643
0.28960000000000025,1.6670467299367944
0.29160000000000025,1.8569990057886292
0.29360000000000025,2.015379523504519
0.295,2.104591578406159
0.29560000000000025,2.136830465328012
0.296,2.1562413747437312
0.297,2.19802254496443
0.29760000000000025,2.218963778588774
0.298,2.2314125020059588
0.299,2.2579688424633493
0.29960000000000025,2.2712704709609355
0.3,2.279249162931633
0.301,2.29681106000584
0.30160000000000026,2.3062113152047448
0.302,2.3122121302810013
0.303,2.3270099703521483
0.30360000000000026,2.3362470840804455
0.304,2.3427621768143094
