feature_value,contribution
0.6320000000000001,0.4618745187972498
0.6340000000000001,0.4644119757217098
0.6360000000000001,0.4666106685536716
0.6380000000000001,0.4684881625292942
0.6400000000000001,0.4700620228847369
0.6420000000000001,0.4713498148561587
0.6440000000000001,0.4723691036797186
0.6460000000000001,0.47313745459157597
0.6480000000000001,0.4736724328278897
0.6500000000000001,0.47399160362481896
0.6520000000000001,0.47411253221852306
0.6540000000000001,0.47405278384516086
0.6560000000000001,0.47382992374089145
0.6580000000000001,0.4734615171418741
0.6600000000000001,0.4729651292842678
0.6620000000000001,0.47235832540423184
0.6640000000000001,0.4716586707379252
0.6660000000000001,0.47088373052150706
0.6680000000000001,0.47005106999113644
0.6700000000000002,0.46917825438297245
0.6720000000000002,0.4682828489331744
0.6740000000000002,0.46738241887790116
0.6760000000000002,0.46649452945331193
0.6780000000000002,0.46563674589556586
0.6800000000000002,0.46482663344082203
0.6820000000000002,0.46408175732523943
0.6840000000000002,0.46341968278497764
0.6860000000000002,0.4628579750561952
0.6880000000000002,0.46241419937505146
0.6900000000000002,0.46210592097770564
0.6920000000000002,0.46195070510031655
0.6940000000000002,0.46196611697904366
0.6960000000000002,0.4621697218500459
0.6980000000000002,0.4625790849494823
0.7000000000000002,0.4632117715135122
0.7020000000000002,0.4640853467782945
0.7040000000000002,0.46521737597998836
0.7060000000000002,0.4666254243547532
0.7080000000000002,0.46832705713874767
0.7100000000000002,0.47033983956813097
0.7120000000000002,0.47268133687906255
0.7140000000000002,0.47536911430770107
0.7160000000000002,0.47842073709020605
0.7180000000000002,0.4818537704627362
0.7200000000000002,0.485643744615682
0.7220000000000002,0.4895980495563565
0.7240000000000002,0.4934820402463045
0.7260000000000002,0.49706107164707014
0.7280000000000002,0.5001004987201979
0.7300000000000002,0.5023656764272323
0.7320000000000002,0.5036219597297176
0.7340000000000002,0.5036347035891984
0.7360000000000002,0.5021692629672188
0.7380000000000002,0.49899099282532344
0.7400000000000002,0.4938652481250568
0.7420000000000002,0.48655738382796326
0.7440000000000002,0.476832754895587
0.7460000000000002,0.4644567162894727
0.7480000000000002,0.44919462297116475
0.7500000000000002,0.43081182990220723
0.7520000000000002,0.40907369204414495
0.7540000000000002,0.38374556435852214
0.7560000000000002,0.3545928018068833
0.7580000000000002,0.32138075935077276
0.7600000000000002,0.283874791951735
0.7620000000000002,0.24184025457131422
0.7640000000000002,0.19865071418341496
0.7660000000000002,0.1721125858113806
0.7680000000000002,0.18364049649091457
0.7700000000000002,0.2546490732577203
0.7720000000000002,0.4065529431475011
0.7740000000000002,0.6607667331959604
0.7760000000000002,1.0303800115520285
0.7780000000000002,1.4951821108175452
0.7800000000000002,2.026637304707575
0.7820000000000003,2.5962098669371856
0.7840000000000003,3.175364071221442
0.785,3.4578538806695884
0.786,3.72146023927238
0.7860000000000003,3.7214602392724356
0.787,3.9520382172419084
0.788,4.135442884790322
0.7880000000000003,4.135442884790357
0.789,4.257529312129774
0.79,4.30415256947242
0.7900000000000003,4.30415256947242
0.791,4.261167727030405
0.792,4.1195965938585095
0.7920000000000003,4.1195965938584695
0.793,3.8911279343820127
0.794,3.5926172518688073
0.7940000000000003,3.592617251868734
0.795,3.2409200495867982
0.7960000000000003,2.852891830803796
0.7980000000000003,2.0352643568068594
0.8000000000000003,1.2745788560211255
0.8020000000000003,0.7056793545897985
0.8040000000000003,0.46340987865608196
0.8060000000000003,0.6393414176302529
0.8080000000000003,1.1519528139908877
0.8100000000000003,1.876449873483637
0.8120000000000003,2.688038401854153
0.8140000000000003,3.4619242048480867
0.815,3.795730398624247
0.816,4.073501337263465
0.8160000000000003,4.073501337263547
0.817,4.280578991746126
0.818,4.402493582105196
0.8180000000000003,4.402493582105221
0.819,4.429596033732851
0.82,4.371520093458153
0.8200000000000003,4.37152009345812
0.821,4.242720213469378
0.822,4.05765084595481
0.8220000000000003,4.057650845954741
0.823,3.8307664431027315
0.824,3.576521457101421
0.8240000000000003,3.5765214571013337
0.825,3.309370340139162
0.8260000000000003,3.0437675444041474
0.8280000000000003,2.555058581894599
0.8300000000000003,2.1261994697047593
0.8320000000000003,1.753028964491868
0.8340000000000003,1.4313858229131613
0.8360000000000003,1.157108801625877
0.8380000000000003,0.9260366572872538
0.8400000000000003,0.7340081465545276
0.8420000000000003,0.5768620260849375
0.8440000000000003,0.4504370525357205
0.8460000000000003,0.350571982564114
0.8480000000000003,0.2734626025642238
0.8500000000000003,0.2167328178776269
0.8520000000000003,0.17836356358276903
0.8540000000000003,0.15633577475809518
0.8560000000000003,0.14863038648205076
0.8580000000000003,0.15322833383308093
0.8600000000000003,0.168110551889631
0.8620000000000003,0.19125797573014622
0.8640000000000003,0.22065154043307192
0.8660000000000003,0.25427218107685334
0.8680000000000003,0.29010083273993587
0.8700000000000003,0.32611843050076467
0.8720000000000003,0.360305909437785
0.8740000000000003,0.3906442046294421
0.8760000000000003,0.4151142511541814
0.8780000000000003,0.431696984090448
0.8800000000000003,0.4383733385166873
0.8820000000000003,0.43312424951134454
0.8840000000000003,0.41393065215286495
0.885,0.39847370505321883
0.886,0.37877348151970114
0.8860000000000003,0.37877348151969387
0.887,0.35463414420306716
0.888,0.3260860388178487
0.8880000000000003,0.3260860388178385
0.889,0.29321605684452295
0.89,0.25611108976356706
0.8900000000000003,0.25611108976355396
0.891,0.2148580290554581
0.892,0.16954376620067318
0.8920000000000003,0.16954376620065745
0.893,0.12025519267968958
0.894,0.06707919997298425
0.8940000000000003,0.06707919997296595
0.895,0.010428062363612245
0.8960000000000004,-0.047984414655080236
0.8980000000000004,-0.16193663373655298
0.9000000000000004,-0.25846395090390345
0.9020000000000004,-0.32125285978958307
0.9040000000000004,-0.33398985402604314
0.9060000000000004,-0.2803614272457347
0.9080000000000004,-0.1440540730811093
0.9100000000000004,0.09124571483538213
0.9120000000000004,0.43399470018511754
0.9140000000000004,0.8612226759047954
0.9160000000000004,1.3421026922449435
0.9180000000000004,1.8458077994560884
0.9200000000000004,2.3415110477887593
0.9220000000000004,2.7983854874934826
0.9240000000000004,3.185604168820787
0.925,3.3434591782961487
0.926,3.4723401420211615
0.9260000000000004,3.4723401420212
0.927,3.5683936912770857
0.928,3.6293503156953224
0.9280000000000004,3.6293503156953384
0.929,3.6592759383076268
0.93,3.6638203404958403
0.9300000000000004,3.663820340495837
0.931,3.6486333036418013
0.932,3.619364609127352
0.9320000000000004,3.619364609127341
0.933,3.581664038334335
0.934,3.54118137264459
0.9340000000000004,3.541181372644577
0.935,3.5025268076302902
0.9360000000000004,3.4661521956249244
0.9380000000000004,3.397891896736374
0.9400000000000004,3.3316986081695696
0.9420000000000004,3.2628704621151563
0.9440000000000004,3.1867055907637756
0.945,3.144402549411318
0.946,3.0985021263060935
0.9460000000000004,3.0985021263060726
0.947,3.048416587971949
0.948,2.993558200932715
0.9480000000000004,2.993558200932689
0.949,2.9328307084329537
0.95,2.8631037606001555
0.9500000000000004,2.863103760600122
0.951,2.7807384842825407
0.952,2.6820960063283303
0.9520000000000004,2.682096006328282
0.953,2.563537453585745
0.954,2.4214239529030066
0.9540000000000004,2.421423952902938
0.955,2.254150444768266
0.9560000000000004,2.068247124229322
0.9580000000000004,1.6748070806905226
0.9600000000000004,1.3096158917890954
0.9620000000000004,1.0411856270275932
0.9640000000000004,0.9380283559085709
0.9660000000000004,1.0470745896199924
0.9680000000000004,1.3289286060914614
0.9700000000000004,1.7226131249379923
0.9720000000000004,2.167150865774599
0.9740000000000004,2.6015645482162957
0.975,2.7969619902996428
0.976,2.9732170749258695
0.9760000000000004,2.9732170749259423
0.977,3.128962779332644
0.978,3.262832080757733
0.9780000000000004,3.262832080757786
0.979,3.3734579564388922
0.98,3.4594733836138887
0.9800000000000004,3.4594733836139206
0.981,3.5195113395204802
0.982,3.5522048013964302
0.9820000000000004,3.5522048013964387
0.983,3.557436805807888
0.984,3.540090626634557
0.9840000000000004,3.5400906266345444
0.985,3.506299597084527
0.9860000000000004,3.4621970503658703
0.9880000000000004,3.3639561435161123
0.9900000000000004,3.2762615980548446
0.9920000000000004,3.2263725112126123
0.9940000000000004,3.2415479802199574
0.995,3.282053391051743
0.9960000000000004,3.3467162614276047
0.9961111111111111,3.3550766274708512
0.9972222222222222,3.4462916502498775
0.9980000000000004,3.5131962709504534
0.9983333333333333,3.5411886402871753
0.9994444444444444,3.6252577784811253
1.0000000000000004,3.6586975846676153
1.0005555555555554,3.6839892457300993
1.0016666666666665,3.70287322293247
1.0020000000000004,3.698598937578387
1.0027777777777778,3.6685634167275487
1.0038888888888888,3.579725325733444
1.0040000000000004,3.5680623944816183
1.005,3.4421107613170987
1.0060000000000004,3.2813833393743788
1.0080000000000005,2.8726404860532897
1.0100000000000005,2.377510807947427
1.0120000000000005,1.8380643170156692
1.0140000000000005,1.2979692848493511
1.0160000000000005,0.800893983039805
1.0180000000000005,0.39050668317836335
1.0200000000000005,0.10049377811545483
1.0220000000000005,-0.07538585426211372
1.0240000000000005,-0.1533552148084406
1.0260000000000005,-0.1496373043776237
1.0280000000000005,-0.08045512382376134
1.0300000000000005,0.037968325999048806
1.0320000000000005,0.18941004423670846
1.0340000000000005,0.35764703003511944
1.0360000000000005,0.526456282540184
1.0380000000000005,0.6796148008978037
1.0400000000000005,0.8008995842538806
1.0420000000000005,0.8776773619803581
1.0440000000000005,0.9116737843533448
1.0460000000000005,0.9082042318749899
1.0480000000000005,0.8725840850474442
1.0500000000000005,0.8101287243728569
1.0520000000000005,0.7261535303533782
1.0540000000000005,0.6259738834911572
1.0560000000000005,0.5149051642883449
1.0580000000000005,0.3982627532470902
1.0600000000000005,0.2813620308695436
1.0620000000000005,0.16951837765785427
1.0640000000000005,0.0682957301490329
1.0660000000000005,-0.015747750980469634
1.0680000000000005,-0.07580534901934181
1.0700000000000005,-0.10507034725627229
1.0720000000000005,-0.09673602897994957
1.0740000000000005,-0.04399567747906233
1.0760000000000005,0.059957423957700984
1.0780000000000005,0.22192999204165165
1.0800000000000005,0.4487287434841012
1.0820000000000005,0.7471603949963609
1.0840000000000005,1.1185021050838981
1.0860000000000005,1.5419127994288064
1.0880000000000005,1.9910218455073354
1.0900000000000005,2.4394586107957323
1.0920000000000005,2.860852462770248
1.0940000000000005,3.228832768907131
1.0950000000000002,3.384552019622739
1.0960000000000005,3.51702889668263
1.0961111111111113,3.5301706476751713
1.0972222222222223,3.6425732738679355
1.0980000000000005,3.699070213572994
1.0983333333333334,3.7172925551853147
1.0994444444444444,3.7540678050485616
1.1000000000000005,3.7603300891322236
1.1005555555555557,3.7597689115286754
1.1016666666666668,3.7419564678942976
1.1020000000000005,3.73315790122531
1.1027777777777779,3.7081910674140794
1.103888888888889,3.6660333033566643
1.1040000000000005,3.6616470297949997
1.105,3.6230437689906982
1.1060000000000005,3.589121449103774
1.1080000000000005,3.54120880276813
1.1100000000000005,3.5258404037585898
1.1120000000000005,3.5501781593654194
1.1140000000000005,3.6213839768788825
1.1150000000000002,3.6768005048787895
1.1160000000000005,3.746619763589244
1.1161111111111113,3.755305404266684
1.1172222222222223,3.8528194889093643
1.1180000000000005,3.9330474267867706
1.1183333333333334,3.9705707950363003
1.1194444444444445,4.1081061626395226
1.1200000000000006,4.182154836460371
1.1205555555555557,4.258247646761349
1.1216666666666668,4.412136106206574
1.1220000000000006,4.457708862619592
1.1227777777777779,4.560912399780075
1.123888888888889,4.695717386286704
1.1240000000000006,4.708088386112732
1.125,4.807691924531315
1.1260000000000006,4.881626895489684
1.126111111111111,4.887979068165276
1.1272222222222221,4.930634432169021
